hex_ident,altitude(meter),latitude,longitude,date,time,angle,distance(kilometer),squawk,ground_speed(kilometerph),track,callsign
4076BA,1599,49.97736,8.06375,2019/01/10,13:38:50.335,74.65,9.32,2024,459,118,CLU302  
4076BA,1591,49.97681,8.06530,2019/01/10,13:38:51.382,75.08,9.4,2024,459,118,CLU302  
4076BA,1576,49.97626,8.06686,2019/01/10,13:38:52.365,75.51,9.48,2024,461,118,CLU302  
4076BA,1538,49.97415,8.07287,2019/01/10,13:38:56.232,77.07,9.81,2024,461,118,CLU302  
AE04F2,3723,50.16806,8.42594,2019/01/10,13:38:56.822,64.37,42.43,3713,309,114,DUKE31  
AE04F2,3731,50.16762,8.42748,2019/01/10,13:38:58.459,64.48,42.49,3713,309,114,DUKE31  
AE04F2,3739,50.16747,8.42818,2019/01/10,13:38:58.854,64.53,42.52,3713,309,114,DUKE31  
4076BA,1500,49.97191,8.07936,2019/01/10,13:39:00.231,78.61,10.17,2024,461,118,CLU302  
AE04F2,3746,50.16702,8.42971,2019/01/10,13:39:00.362,64.64,42.58,3713,311,113,DUKE31  
AE04F2,3746,50.16688,8.43015,2019/01/10,13:39:00.819,64.68,42.59,3713,311,113,DUKE31  
4076BA,1500,49.97159,8.08030,2019/01/10,13:39:00.821,78.81,10.23,2024,462,118,CLU302  
AE04F2,3754,50.16669,8.43085,2019/01/10,13:39:01.279,64.73,42.62,3713,312,113,DUKE31  
4076BA,1485,49.97108,8.08167,2019/01/10,13:39:01.867,79.13,10.31,2024,462,118,CLU302  
4076BA,1477,49.97035,8.08391,2019/01/10,13:39:03.244,79.6,10.44,2024,462,118,CLU302  
4076BA,1469,49.96989,8.08521,2019/01/10,13:39:04.097,79.88,10.52,2024,462,117,CLU302  
4076BA,1462,49.96935,8.08702,2019/01/10,13:39:05.146,80.22,10.63,2024,462,117,CLU302  
AE04F2,3784,50.16492,8.43691,2019/01/10,13:39:06.784,65.17,42.86,3713,312,113,DUKE31  
4076BA,1424,49.96605,8.09937,2019/01/10,13:39:12.551,82.21,11.4,2024,462,111,CLU302  
4076BA,1408,49.96494,8.10442,2019/01/10,13:39:15.698,82.86,11.74,2024,459,108,CLU302  
4076BA,1401,49.96468,8.10567,2019/01/10,13:39:16.286,83,11.82,2024,459,108,CLU302  
4076BA,1401,49.96449,8.10668,2019/01/10,13:39:16.878,83.11,11.89,2024,459,108,CLU302  
4076BA,1393,49.96414,8.10836,2019/01/10,13:39:17.991,83.31,12,2024,459,108,CLU302  
AE04F2,3868,50.16083,8.45123,2019/01/10,13:39:19.369,66.19,43.46,3713,312,113,DUKE31  
4076BA,1386,49.96363,8.11088,2019/01/10,13:39:19.500,83.59,12.17,2024,457,107,CLU302  
4076BA,1386,49.96345,8.11192,2019/01/10,13:39:20.088,83.69,12.24,2024,455,106,CLU302  
3C674D,11270,50.18853,7.39194,2019/01/10,13:39:20.677,-65.34,47.72,,722,107,
4076BA,1378,49.96312,8.11376,2019/01/10,13:39:21.070,83.87,12.36,2024,455,106,CLU302  
4076BA,1378,49.96293,8.11474,2019/01/10,13:39:21.660,83.97,12.43,2024,455,106,CLU302  
4076BA,1370,49.96247,8.11711,2019/01/10,13:39:23.167,84.21,12.59,2024,453,106,CLU302  
4076BA,1370,49.96220,8.11868,2019/01/10,13:39:24.085,84.35,12.69,2024,453,106,CLU302  
4076BA,1363,49.96172,8.12135,2019/01/10,13:39:25.660,84.59,12.87,2024,451,106,CLU302  
AE04F2,3944,50.15803,8.46170,2019/01/10,13:39:28.609,66.89,43.92,3713,312,113,DUKE31  
4076BA,1355,49.96056,8.12800,2019/01/10,13:39:29.722,85.15,13.33,2024,444,105,CLU302  
4076BA,1355,49.96023,8.12981,2019/01/10,13:39:30.706,85.31,13.45,2024,444,105,CLU302  
3C674D,11270,50.18220,7.42268,2019/01/10,13:39:31.949,-64.66,45.52,2047,722,107,
3C674D,11263,50.18047,7.43129,2019/01/10,13:39:34.901,-64.45,44.91,2047,722,107,
3C674D,11270,50.17945,7.43604,2019/01/10,13:39:36.735,-64.34,44.56,2047,722,107,DLH4LX  
3C674D,11270,50.17889,7.43908,2019/01/10,13:39:37.653,-64.26,44.35,2047,722,107,DLH4LX  
3C674D,11270,50.17717,7.44779,2019/01/10,13:39:40.799,-64.04,43.74,2047,722,107,DLH4LX  
3C674D,11270,50.17612,7.45285,2019/01/10,13:39:43.813,-63.91,43.38,2047,722,107,DLH4LX  
3C674D,11263,50.17442,7.46102,2019/01/10,13:39:46.631,-63.69,42.8,2047,722,107,DLH4LX  
3C674D,11263,50.17382,7.46402,2019/01/10,13:39:47.679,-63.61,42.58,2047,722,107,DLH4LX  
3C674D,11263,50.17282,7.46919,2019/01/10,13:39:49.449,-63.47,42.22,2047,722,107,DLH4LX  
3C674D,11263,50.17227,7.47179,2019/01/10,13:39:50.433,-63.39,42.04,2047,724,107,DLH4LX  
3C674D,11263,50.17172,7.47446,2019/01/10,13:39:51.352,-63.32,41.85,2047,724,107,DLH4LX  
AE04F2,4150,50.14993,8.49366,2019/01/10,13:39:56.200,68.86,45.4,3713,312,113,DUKE31  
3C674D,11263,50.16842,7.49045,2019/01/10,13:39:57.117,-62.86,40.72,2047,724,107,DLH4LX  
3C674D,11270,50.16786,7.49327,2019/01/10,13:39:58.101,-62.77,40.52,2047,724,107,DLH4LX  
3C674D,11263,50.16756,7.49470,2019/01/10,13:39:58.625,-62.73,40.42,2047,722,107,DLH4LX  
3C674D,11263,50.16730,7.49609,2019/01/10,13:39:59.148,-62.68,40.32,2047,722,107,DLH4LX  
3C674D,11263,50.16705,7.49752,2019/01/10,13:39:59.542,-62.64,40.23,2047,722,107,DLH4LX  
3C674D,11263,50.16651,7.50010,2019/01/10,13:40:00.460,-62.56,40.04,2047,722,107,DLH4LX  
3C674D,11263,50.16618,7.50149,2019/01/10,13:40:01.049,-62.52,39.94,2047,722,107,DLH4LX  
3C674D,11270,50.16563,7.50410,2019/01/10,13:40:01.969,-62.44,39.76,2047,722,107,DLH4LX  
3C674D,11263,50.16539,7.50537,2019/01/10,13:40:02.491,-62.4,39.67,2047,722,107,DLH4LX  
3C674D,11263,50.16516,7.50663,2019/01/10,13:40:02.885,-62.35,39.58,2047,722,107,DLH4LX  
3C674D,11270,50.16478,7.50834,2019/01/10,13:40:03.475,-62.3,39.46,2047,722,107,DLH4LX  
3C674D,11270,50.16455,7.50945,2019/01/10,13:40:03.869,-62.27,39.38,2047,722,107,DLH4LX  
3C674D,11270,50.16423,7.51116,2019/01/10,13:40:04.459,-62.21,39.27,2047,722,107,DLH4LX  
3C674D,11270,50.16389,7.51262,2019/01/10,13:40:04.984,-62.16,39.16,2047,722,107,DLH4LX  
3C674D,11270,50.16362,7.51413,2019/01/10,13:40:05.506,-62.11,39.06,2047,722,107,DLH4LX  
3C674D,11270,50.16376,7.51335,2019/01/10,13:40:05.967,-62.14,39.11,2047,722,107,DLH4LX  
3C674D,11270,50.16241,7.51977,2019/01/10,13:40:08.521,-61.93,38.66,2047,722,107,DLH4LX  
3C674D,11270,50.16151,7.52390,2019/01/10,13:40:10.028,-61.79,38.37,2047,722,107,DLH4LX  
3C674D,11270,50.16106,7.52629,2019/01/10,13:40:11.012,-61.71,38.2,2047,722,107,DLH4LX  
3C674D,11270,50.16083,7.52744,2019/01/10,13:40:11.405,-61.67,38.12,2047,722,107,DLH4LX  
AE04F2,4279,50.14472,8.51225,2019/01/10,13:40:12.781,69.97,46.28,3713,312,113,DUKE31  
3C674D,11270,50.15994,7.53194,2019/01/10,13:40:12.849,-61.51,37.81,2047,722,107,DLH4LX  
3C674D,11270,50.15971,7.53313,2019/01/10,13:40:13.370,-61.46,37.73,2047,722,107,DLH4LX  
3C674D,11270,50.15904,7.53597,2019/01/10,13:40:14.419,-61.37,37.52,2047,722,107,DLH4LX  
3C674D,11270,50.15878,7.53721,2019/01/10,13:40:14.879,-61.33,37.44,2047,722,107,DLH4LX  
3C674D,11270,50.15826,7.53980,2019/01/10,13:40:15.861,-61.23,37.26,2047,722,107,DLH4LX  
3C674D,11270,50.15706,7.54590,2019/01/10,13:40:17.958,-61,36.84,2047,722,107,DLH4LX  
3C674D,11270,50.15654,7.54857,2019/01/10,13:40:18.877,-60.89,36.65,2047,722,107,DLH4LX  
3C674D,11270,50.15603,7.55058,2019/01/10,13:40:19.730,-60.83,36.51,2047,722,107,DLH4LX  
3C674D,11270,50.15547,7.55355,2019/01/10,13:40:20.713,-60.71,36.31,2047,722,107,DLH4LX  
3C674D,11270,50.15389,7.56141,2019/01/10,13:40:23.464,-60.39,35.76,2047,724,107,DLH4LX  
3C674D,11270,50.15366,7.56245,2019/01/10,13:40:23.922,-60.35,35.69,2047,724,107,DLH4LX  
3C674D,11270,50.15337,7.56373,2019/01/10,13:40:24.381,-60.31,35.6,2047,724,107,DLH4LX  
3C674D,11270,50.15300,7.56546,2019/01/10,13:40:24.971,-60.24,35.48,2047,724,107,DLH4LX  
3C674D,11263,50.15245,7.56835,2019/01/10,13:40:26.019,-60.11,35.28,2047,724,107,DLH4LX  
3C674D,11263,50.15194,7.57092,2019/01/10,13:40:26.937,-60,35.11,2047,724,107,DLH4LX  
3C674D,11263,50.15114,7.57478,2019/01/10,13:40:28.315,-59.84,34.84,2047,724,107,DLH4LX  
3C674D,11263,50.15085,7.57609,2019/01/10,13:40:28.837,-59.79,34.75,2047,724,107,DLH4LX  
3C674D,11263,50.15054,7.57737,2019/01/10,13:40:29.297,-59.74,34.66,2047,724,107,DLH4LX  
3C674D,11263,50.14979,7.58168,2019/01/10,13:40:31.920,-59.53,34.37,2047,724,107,DLH4LX  
3C674D,11263,50.14840,7.58806,2019/01/10,13:40:33.950,-59.26,33.93,2047,724,107,DLH4LX  
3C674D,11263,50.14732,7.59329,2019/01/10,13:40:35.981,-59.02,33.57,2047,722,107,DLH4LX  
3C674D,11263,50.14609,7.59921,2019/01/10,13:40:38.015,-58.74,33.17,2047,722,107,DLH4LX  
3C674D,11263,50.14579,7.60068,2019/01/10,13:40:38.539,-58.67,33.07,2047,722,107,DLH4LX  
3C674D,11263,50.14523,7.60336,2019/01/10,13:40:39.522,-58.54,32.88,2047,722,107,DLH4LX  
3C674D,11263,50.14499,7.60471,2019/01/10,13:40:39.979,-58.47,32.79,2047,722,107,DLH4LX  
3C674D,11263,50.14467,7.60603,2019/01/10,13:40:40.505,-58.41,32.7,2047,722,107,DLH4LX  
3C674D,11263,50.14407,7.60885,2019/01/10,13:40:41.488,-58.28,32.51,2047,722,107,DLH4LX  
3C674D,11263,50.14380,7.61035,2019/01/10,13:40:42.012,-58.2,32.41,2047,722,107,DLH4LX  
3C674D,11263,50.14216,7.61835,2019/01/10,13:40:44.896,-57.78,31.87,2047,722,107,DLH4LX  
3C674D,11263,50.13945,7.63138,2019/01/10,13:40:49.679,-57.08,30.99,2047,722,107,DLH4LX  
3C674D,11263,50.13913,7.63304,2019/01/10,13:40:50.140,-56.98,30.88,2047,722,107,DLH4LX  
3C674D,11263,50.13881,7.63453,2019/01/10,13:40:50.665,-56.9,30.77,2047,722,107,DLH4LX  
3C674D,11263,50.13794,7.63868,2019/01/10,13:40:52.171,-56.66,30.5,2047,722,107,DLH4LX  
3C674D,11263,50.13741,7.64121,2019/01/10,13:40:53.090,-56.52,30.33,2047,722,107,DLH4LX  
3C674D,11270,50.13712,7.64265,2019/01/10,13:40:54.990,-56.43,30.23,2047,722,107,DLH4LX  
3C674D,11270,50.13643,7.64620,2019/01/10,13:40:56.037,-56.21,30,2047,722,107,DLH4LX  
3C674D,11263,50.13565,7.64974,2019/01/10,13:40:56.955,-56,29.76,2047,722,107,DLH4LX  
3C674D,11263,50.13532,7.65116,2019/01/10,13:40:57.545,-55.92,29.66,2047,722,107,DLH4LX  
3C674D,11263,50.13453,7.65510,2019/01/10,13:40:59.118,-55.67,29.4,2047,722,107,DLH4LX  
3C674D,11263,50.13420,7.65665,2019/01/10,13:40:59.645,-55.57,29.3,2047,722,107,DLH4LX  
3C674D,11263,50.13327,7.66123,2019/01/10,13:41:01.280,-55.27,28.99,2047,724,107,DLH4LX  
3C674D,11263,50.13159,7.66913,2019/01/10,13:41:04.100,-54.75,28.47,2047,724,107,DLH4LX  
3C674D,11263,50.13071,7.67330,2019/01/10,13:41:05.608,-54.46,28.19,2047,725,107,DLH4LX  
3C674D,11263,50.13048,7.67453,2019/01/10,13:41:06.064,-54.37,28.12,2047,725,107,DLH4LX  
3CD061,4477,50.20501,7.39588,2019/01/10,13:41:06.982,-63.72,48.55,,,,
3C674D,11263,50.12940,7.67952,2019/01/10,13:41:07.965,-54.02,27.79,2047,725,107,DLH4LX  
3C674D,11263,50.12910,7.68103,2019/01/10,13:41:08.423,-53.91,27.69,2047,725,107,DLH4LX  
C01723,9747,50.32411,7.66593,2019/01/10,13:41:08.688,-35.12,46.49,,,,
3C674D,11263,50.12888,7.68226,2019/01/10,13:41:08.819,-53.82,27.61,2047,725,107,DLH4LX  
3C674D,11263,50.12768,7.68820,2019/01/10,13:41:10.916,-53.37,27.23,2047,725,107,DLH4LX  
3C674D,11263,50.12700,7.69108,2019/01/10,13:41:11.964,-53.16,27.03,2047,725,107,DLH4LX  
3C674D,11263,50.12608,7.69563,2019/01/10,13:41:13.603,-52.8,26.74,2047,725,107,DLH4LX  
3C674D,11255,50.12517,7.70019,2019/01/10,13:41:15.240,-52.42,26.45,2047,725,107,DLH4LX  
C01723,9747,50.33079,7.63951,2019/01/10,13:41:16.616,-37.13,47.99,6666,,,
3C674D,11255,50.12414,7.70490,2019/01/10,13:41:16.879,-52.04,26.15,2047,725,107,DLH4LX  
3C674D,11263,50.12391,7.70535,2019/01/10,13:41:18.451,-52.02,26.1,2047,725,107,DLH4LX  
3C674D,11263,50.12375,7.70691,2019/01/10,13:41:18.977,-51.86,26.02,2047,725,107,DLH4LX  
3C674D,11263,50.12329,7.70915,2019/01/10,13:41:19.566,-51.67,25.88,2047,725,107,DLH4LX  
3C674D,11255,50.12293,7.71092,2019/01/10,13:41:20.155,-51.51,25.76,2047,725,107,DLH4LX  
3C674D,11263,50.12130,7.71819,2019/01/10,13:41:22.647,-50.88,25.29,2047,725,107,DLH4LX  
3C674D,11263,50.12093,7.72035,2019/01/10,13:41:23.563,-50.67,25.16,2047,725,107,DLH4LX  
3C674D,11263,50.12070,7.72153,2019/01/10,13:41:23.957,-50.56,25.09,2047,725,107,DLH4LX  
3C674D,11263,50.12036,7.72317,2019/01/10,13:41:24.416,-50.41,24.99,2047,725,107,DLH4LX  
3C674D,11263,50.11940,7.72765,2019/01/10,13:41:26.053,-49.98,24.7,2047,727,107,DLH4LX  
3C674D,11263,50.11912,7.72910,2019/01/10,13:41:26.448,-49.84,24.62,2047,727,107,DLH4LX  
3C674D,11263,50.11865,7.73126,2019/01/10,13:41:27.301,-49.63,24.48,2047,727,107,DLH4LX  
C01723,9747,50.34018,7.60225,2019/01/10,13:41:27.497,-39.69,50.15,6666,933,292,
3C674D,11263,50.11805,7.73400,2019/01/10,13:41:28.348,-49.36,24.31,2047,727,107,DLH4LX  
3C674D,11263,50.11752,7.73654,2019/01/10,13:41:29.200,-49.1,24.15,2047,727,107,DLH4LX  
3C674D,11263,50.11720,7.73828,2019/01/10,13:41:29.790,-48.91,24.04,2047,727,107,DLH4LX  
3C674D,11263,50.11693,7.73965,2019/01/10,13:41:30.250,-48.76,23.96,2047,727,107,DLH4LX  
3C674D,11255,50.11665,7.74102,2019/01/10,13:41:30.838,-48.62,23.88,2047,727,107,DLH4LX  
3C674D,11263,50.11629,7.74283,2019/01/10,13:41:31.364,-48.42,23.77,2047,727,107,DLH4LX  
3C674D,11263,50.11601,7.74399,2019/01/10,13:41:31.822,-48.3,23.69,2047,727,107,DLH4LX  
3C674D,11263,50.11519,7.74767,2019/01/10,13:41:33.263,-47.91,23.46,2047,727,107,DLH4LX  
3C674D,11263,50.11455,7.75078,2019/01/10,13:41:34.312,-47.56,23.27,2047,727,107,DLH4LX  
3C674D,11263,50.11409,7.75331,2019/01/10,13:41:35.230,-47.26,23.13,2047,727,107,DLH4LX  
3C674D,11263,50.11349,7.75620,2019/01/10,13:41:36.212,-46.92,22.95,2047,727,107,DLH4LX  
3C674D,11263,50.11290,7.75902,2019/01/10,13:41:37.261,-46.59,22.78,2047,727,107,DLH4LX  
3C674D,11263,50.11176,7.76452,2019/01/10,13:41:39.228,-45.92,22.45,2047,727,107,DLH4LX  
3C674D,11263,50.11032,7.77157,2019/01/10,13:41:43.159,-45.01,22.04,2047,727,107,DLH4LX  
C01723,9747,50.35547,7.54139,2019/01/10,13:41:45.455,-43.27,53.82,6666,931,292,ACA847  
3C674D,11263,50.10818,7.78136,2019/01/10,13:41:46.240,-43.71,21.46,2047,727,107,DLH4LX  
3C674D,11263,50.10722,7.78627,2019/01/10,13:41:48.075,-42.99,21.18,2047,727,107,DLH4LX  
3C674D,11263,50.10590,7.79270,2019/01/10,13:41:50.238,-42.03,20.81,2047,727,107,DLH4LX  
C01723,9747,50.36207,7.51495,2019/01/10,13:41:53.319,-44.64,55.45,6666,931,292,ACA847  
C01723,9747,50.36293,7.51154,2019/01/10,13:41:54.432,-44.8,55.67,6666,931,292,ACA847  
4CA24D,3487,50.11505,7.62227,2019/01/10,13:41:55.875,-61.19,29.67,1000,472,88,RYR68MP 
C01723,9747,50.36563,7.50070,2019/01/10,13:41:57.449,-45.33,56.34,6666,931,292,ACA847  
3C674D,11270,50.10115,7.81536,2019/01/10,13:41:58.365,-38.27,19.56,2047,729,107,DLH4LX  
3C674D,11270,50.09952,7.82301,2019/01/10,13:42:01.117,-36.86,19.15,2047,729,108,DLH4LX  
4CA24D,3480,50.11525,7.63483,2019/01/10,13:42:02.824,-60.19,28.99,1000,472,88,RYR68MP 
3C674D,11270,50.09780,7.83162,2019/01/10,13:42:04.069,-35.14,18.71,2047,729,108,DLH4LX  
4CA24D,3472,50.11535,7.63847,2019/01/10,13:42:04.855,-59.88,28.8,1000,472,88,RYR68MP 
3CD061,5635,50.19323,7.52727,2019/01/10,13:42:05.640,-58.2,40.48,,,,
3C674D,11270,50.09702,7.83491,2019/01/10,13:42:05.968,-34.47,18.53,2047,729,108,DLH4LX  
3CD061,5650,50.19301,7.52961,2019/01/10,13:42:06.753,-58.08,40.34,,566,98,
3CD061,5673,50.19281,7.53165,2019/01/10,13:42:07.672,-57.97,40.22,,566,98,
C01723,9747,50.37492,7.46343,2019/01/10,13:42:08.525,-47.02,58.71,6666,931,292,ACA847  
3C674D,11270,50.09533,7.84335,2019/01/10,13:42:09.049,-32.62,18.11,2047,729,108,DLH4LX  
3CD061,5711,50.19241,7.53568,2019/01/10,13:42:09.506,-57.76,39.98,,564,98,
3CD061,5749,50.19200,7.54002,2019/01/10,13:42:11.474,-57.52,39.73,1251,563,98,
3CD061,5764,50.19178,7.54204,2019/01/10,13:42:12.456,-57.42,39.61,1251,563,98,
3CD061,5787,50.19154,7.54457,2019/01/10,13:42:13.571,-57.28,39.46,1251,563,98,
C01723,9747,50.37982,7.44374,2019/01/10,13:42:14.227,-47.84,59.97,6666,933,292,ACA847  
3CD061,5863,50.19067,7.55317,2019/01/10,13:42:17.633,-56.8,38.95,1251,561,98,GFD91   
3CD061,5886,50.19048,7.55548,2019/01/10,13:42:18.618,-56.66,38.82,1251,559,98,GFD91   
3CD061,5901,50.19022,7.55773,2019/01/10,13:42:19.667,-56.54,38.68,1251,559,98,GFD91   
3CD061,5917,50.19006,7.55956,2019/01/10,13:42:20.519,-56.43,38.58,1251,559,98,GFD91   
3C674D,11270,50.08836,7.87626,2019/01/10,13:42:21.042,-24.22,16.58,2047,729,108,DLH4LX  
3CD061,5940,50.18988,7.56149,2019/01/10,13:42:21.436,-56.32,38.47,1251,557,98,GFD91   
3CD061,5955,50.18962,7.56373,2019/01/10,13:42:22.485,-56.19,38.33,1251,557,98,GFD91   
3C674D,11270,50.08722,7.88190,2019/01/10,13:42:23.009,-22.55,16.35,2047,729,108,DLH4LX  
4CA24D,3419,50.11586,7.67187,2019/01/10,13:42:24.123,-56.84,27.09,1000,440,88,RYR68MP 
3CD061,6000,50.18918,7.56810,2019/01/10,13:42:24.517,-55.93,38.08,1251,555,98,GFD91   
4CA24D,3411,50.11588,7.67272,2019/01/10,13:42:24.646,-56.75,27.05,1000,440,88,RYR68MP 
4CA24D,3411,50.11590,7.67350,2019/01/10,13:42:25.106,-56.67,27.01,1000,440,88,RYR68MP 
3CD061,6016,50.18899,7.57025,2019/01/10,13:42:25.564,-55.8,37.95,1251,555,98,GFD91   
4CA24D,3404,50.11592,7.67511,2019/01/10,13:42:26.024,-56.51,26.93,1000,440,88,RYR68MP 
3CD061,6039,50.18875,7.57269,2019/01/10,13:42:26.679,-55.65,37.81,1251,555,98,GFD91   
3C674D,11270,50.08476,7.89331,2019/01/10,13:42:27.137,-18.97,15.88,2047,729,108,DLH4LX  
4BAA6F,1355,49.88667,8.08131,2019/01/10,13:42:27.268,113.87,11.86,,388,18,
3CD061,6084,50.18825,7.57767,2019/01/10,13:42:29.039,-55.34,37.53,1251,551,98,GFD91   
3CD061,6099,50.18811,7.57893,2019/01/10,13:42:29.629,-55.27,37.45,1251,551,98,GFD91   
4CA24D,3388,50.11600,7.68189,2019/01/10,13:42:30.022,-55.82,26.59,1000,438,88,RYR68MP 
4CA24D,3388,50.11604,7.68264,2019/01/10,13:42:30.479,-55.74,26.56,1000,438,88,RYR68MP 
3CD061,6122,50.18787,7.58123,2019/01/10,13:42:30.743,-55.12,37.32,1251,551,98,GFD91   
4CA24D,3381,50.11609,7.68694,2019/01/10,13:42:32.970,-55.28,26.35,1000,437,88,RYR68MP 
4CA24D,3366,50.11615,7.69281,2019/01/10,13:42:36.509,-54.65,26.06,1000,433,88,RYR68MP 
4CA24D,3358,50.11615,7.69375,2019/01/10,13:42:37.034,-54.55,26.02,1000,433,88,RYR68MP 
4CA24D,3358,50.11620,7.69448,2019/01/10,13:42:37.491,-54.46,25.98,1000,433,89,RYR68MP 
3CD061,6267,50.18634,7.59623,2019/01/10,13:42:37.885,-54.15,36.46,1251,548,98,GFD91   
4CA24D,3358,50.11620,7.69542,2019/01/10,13:42:38.016,-54.36,25.94,1000,433,89,RYR68MP 
4CA24D,3350,50.11623,7.69689,2019/01/10,13:42:38.934,-54.19,25.87,1000,433,89,RYR68MP 
4CA24D,3350,50.11623,7.69756,2019/01/10,13:42:39.327,-54.12,25.84,1000,433,89,RYR68MP 
4CA24D,3350,50.11623,7.69837,2019/01/10,13:42:39.788,-54.03,25.8,1000,433,89,RYR68MP 
4CA24D,3343,50.11624,7.69932,2019/01/10,13:42:40.375,-53.92,25.75,1000,433,89,RYR68MP 
4CA24D,3343,50.11623,7.70001,2019/01/10,13:42:40.771,-53.85,25.72,1000,433,89,RYR68MP 
3CD061,6328,50.18559,7.60306,2019/01/10,13:42:41.162,-53.69,36.07,1251,544,99,GFD91   
4CA24D,3343,50.11628,7.70075,2019/01/10,13:42:41.228,-53.75,25.69,1000,433,89,RYR68MP 
3CD061,6343,50.18546,7.60406,2019/01/10,13:42:41.621,-53.63,36.01,1251,544,99,GFD91   
4CA24D,3335,50.11629,7.70171,2019/01/10,13:42:41.817,-53.64,25.64,1000,431,89,RYR68MP 
4BAA6F,1287,49.89894,8.09830,2019/01/10,13:42:42.670,107.32,12.25,,403,39,
3CD061,6381,50.18490,7.60833,2019/01/10,13:42:43.653,-53.34,35.76,1251,548,102,GFD91   
4CA24D,3327,50.11632,7.70654,2019/01/10,13:42:44.702,-53.08,25.41,1000,431,89,RYR68MP 
3CD061,6419,50.18422,7.61259,2019/01/10,13:42:45.685,-53.07,35.5,1251,550,103,GFD91   
4CA24D,3320,50.11637,7.70958,2019/01/10,13:42:46.536,-52.72,25.27,1000,431,89,RYR68MP 
3CD061,6450,50.18367,7.61569,2019/01/10,13:42:47.193,-52.88,35.31,1251,553,105,GFD91   
4BB161,10654,50.37273,7.21650,2019/01/10,13:42:47.259,-58.52,70.25,,763,106,
4CA24D,3312,50.11637,7.71107,2019/01/10,13:42:47.389,-52.54,25.2,1000,431,89,RYR68MP 
4CA24D,3312,50.11642,7.71247,2019/01/10,13:42:48.241,-52.37,25.14,1000,427,88,RYR68MP 
3CD061,6480,50.18303,7.61887,2019/01/10,13:42:48.765,-52.68,35.11,1251,553,106,GFD91   
4CA24D,3305,50.11642,7.71392,2019/01/10,13:42:49.159,-52.19,25.08,1000,427,88,RYR68MP 
4CA24D,3305,50.11642,7.71472,2019/01/10,13:42:49.618,-52.1,25.04,1000,427,88,RYR68MP 
4CA24D,3305,50.11646,7.71552,2019/01/10,13:42:50.076,-51.99,25,1000,427,88,RYR68MP 
3CD061,6526,50.18216,7.62314,2019/01/10,13:42:50.797,-52.42,34.84,1251,555,107,GFD91   
4CA24D,3297,50.11646,7.71738,2019/01/10,13:42:51.192,-51.76,24.92,1000,425,88,RYR68MP 
4CA24D,3297,50.11647,7.71869,2019/01/10,13:42:52.042,-51.6,24.86,1000,425,88,RYR68MP 
3CD061,6564,50.18131,7.62711,2019/01/10,13:42:52.762,-52.17,34.58,1251,555,107,GFD91   
3CD061,6572,50.18092,7.62885,2019/01/10,13:42:53.614,-52.06,34.46,1251,557,109,GFD91   
4BB161,10654,50.36884,7.23674,2019/01/10,13:42:54.335,-58.03,68.9,2720,761,106,
3CD061,6594,50.18047,7.63060,2019/01/10,13:42:54.467,-51.96,34.35,1251,557,109,GFD91   
4BB161,10661,50.36831,7.23954,2019/01/10,13:42:55.320,-57.96,68.71,2720,761,106,
4CA24D,3282,50.11656,7.72476,2019/01/10,13:42:55.713,-50.82,24.59,1000,422,88,RYR68MP 
4BB161,10661,50.36774,7.24245,2019/01/10,13:42:56.368,-57.89,68.52,2720,761,106,
3CD061,6648,50.17914,7.63622,2019/01/10,13:42:57.219,-51.61,33.97,1251,559,110,GFD91   
4BB161,10654,50.36659,7.24838,2019/01/10,13:42:58.400,-57.74,68.12,2720,761,106,
4BB161,10661,50.36612,7.25098,2019/01/10,13:42:59.317,-57.67,67.95,2720,761,106,THY55C  
4BB161,10661,50.36403,7.26174,2019/01/10,13:43:03.119,-57.39,67.24,2720,761,106,THY55C  
3CD061,6747,50.17575,7.64894,2019/01/10,13:43:03.511,-50.84,33.1,1251,566,113,GFD91   
3C674D,11278,50.06437,7.99048,2019/01/10,13:43:03.708,20.97,13.64,2047,729,108,DLH4LX  
3CD061,6762,50.17516,7.65097,2019/01/10,13:43:04.495,-50.72,32.96,1251,566,113,GFD91   
4BB161,10661,50.36175,7.27369,2019/01/10,13:43:07.314,-57.07,66.45,2720,759,106,THY55C  
4BB161,10661,50.36119,7.27649,2019/01/10,13:43:08.362,-57,66.26,2720,759,106,THY55C  
3CD061,6800,50.17291,7.65892,2019/01/10,13:43:08.426,-50.22,32.41,1251,574,114,GFD91   
3CD061,6815,50.17228,7.66103,2019/01/10,13:43:09.411,-50.09,32.26,1251,574,114,GFD91   
4BB161,10661,50.36018,7.28162,2019/01/10,13:43:10.196,-56.86,65.92,2720,759,106,THY55C  
3CD061,6831,50.17121,7.66475,2019/01/10,13:43:11.246,-49.85,32,1251,579,114,GFD91   
3CD061,6838,50.17051,7.66705,2019/01/10,13:43:12.358,-49.7,31.84,1251,579,114,GFD91   
4BB161,10661,50.35867,7.28958,2019/01/10,13:43:13.014,-56.64,65.4,2720,759,106,THY55C  
3CD061,6846,50.16991,7.66905,2019/01/10,13:43:13.343,-49.57,31.7,1251,581,115,GFD91   
3CD061,6869,50.16866,7.67308,2019/01/10,13:43:15.309,-49.31,31.41,1251,585,115,GFD91   
4BB161,10661,50.35680,7.29919,2019/01/10,13:43:16.292,-56.37,64.77,2720,759,106,THY55C  
